,id,user,text,retweet_count,location,latitude,longitude,country
46,889360004045602817,peomedina1,'RT @JonathanMM_: #FerihaMx: es la mejor telenovela turca que pudo traer @Azteca. Los felicito https://t.co/0SRgMd4Ff1',43,'',,,
47,889359889616715776,peomedina1,'RT @JonathanMM_: Esta imagen de Feriha dice todo cuando no amas a alguien de coraz\xc3\xb3n. #FerihaMx @AztecaTrece https://t.co/maduG41L7C',32,'',,,
48,889357183447580672,soybienmenchu,'RT @JonathanMM_: #FerihaMx: es la mejor telenovela turca que pudo traer @Azteca. Los felicito https://t.co/0SRgMd4Ff1',43,'',,,
49,889353325254070272,KuriAbraham,'RT @JonathanMM_: Esta imagen de Feriha dice todo cuando no amas a alguien de coraz\xc3\xb3n. #FerihaMx @AztecaTrece https://t.co/maduG41L7C',32,'',,,
50,889318143511941122,isa55703108,"""RT @JonathanMM_: Que hermosa pareja hace Feriha y Emir. Alg\xc3\xban d\xc3\xada he tener a alguien as\xc3\xad a mi lado :'( #FerihaMx @AztecaTrece https://t.co/\xe2\x80\xa6""",14,'',,,
51,889318070065541120,isa55703108,"'RT @AztecaTrece: \xc2\xa1Feriha le hace una escena de celos a Emir! Pero \xc3\xa9l le asegura que nunca le ha mentido, \xc2\xa1t\xc3\xb3mala! #FerihaMx https://t.co/CX\xe2\x80\xa6'",18,'',,,
52,889318058480852994,isa55703108,"'RT @AztecaTrece: Por algo lo apodan ""El Pr\xc3\xadncipe""... #FerihaMx https://t.co/uulJA8lNkP'",39,'',,,
53,889317535505690625,Caco_en_LT,'RT @FarandulaMx1: Que Novela Actual te gusta m\xc3\xa1s \nTv Azteca\n#NadaPersonal \n#FerihaMx \n#kuzeyGuneyMx',4,'Catadora mermeladas mosqueta',,,
54,889315380694577152,OkAndrisaOk,'RT @milaa_hc: Amo ver a Femir tomados de las manos #FerihaMx https://t.co/phdl5ucThc',11,'Buenos Aires  Argentina',-34.6036844,-58.3815591, Argentina
55,889303640162390017,SoyMarianaCaro,"'RT @Azteca: Las mentiras de Feriha han lastimado a quien ama... \xc2\xbfC\xc3\xb3mo podr\xc3\xa1 recuperar su vida, a su amor verdadero? #FerihaMx -&gt; https://t.\xe2\x80\xa6'",9,'',,,
56,889295876857790464,LaraHeber,'RT @JonathanMM_: Esta imagen de Feriha dice todo cuando no amas a alguien de coraz\xc3\xb3n. #FerihaMx @AztecaTrece https://t.co/maduG41L7C',32,'',,,
57,889294749886169088,LaraHeber,'RT @JonathanMM_: #FerihaMx: es la mejor telenovela turca que pudo traer @Azteca. Los felicito https://t.co/0SRgMd4Ff1',43,'',,,
58,889292616617123840,PaoDuarteok,'RT @AztecaTrece: Las mentiras de Feriha han lastimado a quien ama... \xc2\xbfC\xc3\xb3mo podr\xc3\xa1 recuperar su vida y a su amor verdadero? #FerihaMx-&gt; https\xe2\x80\xa6',19,'El Secreto De Feriha\xe1\x83\xa6 || ARG',,,
59,889290546119933953,RosaritoNieva,'RT @HazCag_Lovers: Me quedo con este momento \xf0\x9f\x92\x9e (Emir esa mirada lo dice todo) \xe2\x9d\xa4 #FerihaMx https://t.co/AMsOqYHJiY',32,'',,,
60,889289119200923648,Cristin62004496,'RT @JonathanMM_: #FerihaMx: es la mejor telenovela turca que pudo traer @Azteca. Los felicito https://t.co/0SRgMd4Ff1',43,'',,,
61,889286706175672321,DiegoPo63190892,'RT @JonathanMM_: #FerihaMx: es la mejor telenovela turca que pudo traer @Azteca. Los felicito https://t.co/0SRgMd4Ff1',43,'',,,
62,889281907317366784,VicM_Marcelino,'RT @JonathanMM_: #FerihaMx: es la mejor telenovela turca que pudo traer @Azteca. Los felicito https://t.co/0SRgMd4Ff1',43,'En un lugar del cielo',,,
63,889275130395807744,KuriAbraham,'RT @JonathanMM_: #FerihaMx: es la mejor telenovela turca que pudo traer @Azteca. Los felicito https://t.co/0SRgMd4Ff1',43,'',,,
64,889273083571216384,DianaMe50029446,'RT @JonathanMM_: #FerihaMx: es la mejor telenovela turca que pudo traer @Azteca. Los felicito https://t.co/0SRgMd4Ff1',43,'',,,
65,889272914192683008,YoPoleth,'RT @FarandulaMx1: Que Novela Actual te gusta m\xc3\xa1s \nTv Azteca\n#NadaPersonal \n#FerihaMx \n#kuzeyGuneyMx',4,'De este mundo',42.3208045,-71.1115109, USA
